TITLE;
DATA TYPE;
ORIGIN;JASCO
OWNER;
DATE;20/09/15
TIME;14:29:11
SPECTROMETER/DATA SYSTEM;
LOCALE;1031
RESOLUTION;
DELTAX;-1
XUNITS;NANOMETERS
YUNITS;CD [mdeg]
Y2UNITS;HT [V]
Y3UNITS;ABSORBANCE
FIRSTX;  330,0000
LASTX;  200,0000
NPOINTS;     131
FIRSTY;     0,02238
MAXY;     3,14394
MINY;    -2,74918
XYDATA
330,0000;0,022376;197,156;0,000891635
329,0000;0,019133;197,282;0,00090628
328,0000;-0,0265554;197,406;0,000912877
327,0000;-0,0510462;197,521;0,000944872
326,0000;-0,0601741;197,617;0,000985904
325,0000;-0,0241648;197,677;0,00098188
324,0000;0,0148799;197,704;0,000949687
323,0000;0,0221619;197,73;0,00089678
322,0000;0,0483276;197,815;0,000928841
321,0000;0,0850438;197,974;0,00100662
320,0000;0,0961151;198,185;0,00107496
319,0000;0,0688416;198,386;0,00114482
318,0000;0,0419159;198,554;0,00115907
317,0000;0,0214111;198,691;0,00123428
316,0000;-0,00667114;198,803;0,00119054
315,0000;-0,0141154;198,903;0,00123751
314,0000;0,013915;198,981;0,00125407
313,0000;0,0274022;199,075;0,00130473
312,0000;0,0405406;199,223;0,00130961
311,0000;0,0419098;199,447;0,00139386
310,0000;0,0505524;199,723;0,00159315
309,0000;0,0486099;200,002;0,00182595
308,0000;0,0550273;200,277;0,00225857
307,0000;0,0370265;200,539;0,00272069
306,0000;0,0389125;200,815;0,00327641
305,0000;0,102076;201,11;0,00392515
304,0000;0,104706;201,429;0,00474949
303,0000;0,163881;201,775;0,00589497
302,0000;0,161696;202,153;0,0073928
301,0000;0,181715;202,564;0,00927073
300,0000;0,190912;203,033;0,0117599
299,0000;0,247066;203,557;0,0148327
298,0000;0,305748;204,15;0,0187154
297,0000;0,382631;204,823;0,0234617
296,0000;0,452835;205,555;0,029022
295,0000;0,53765;206,374;0,035514
294,0000;0,680548;207,249;0,0431511
293,0000;0,844466;208,175;0,0520066
292,0000;0,999679;209,166;0,0620306
291,0000;1,19403;210,283;0,0731304
290,0000;1,30951;211,594;0,0852619
289,0000;1,493;213,097;0,0984127
288,0000;1,58433;214,703;0,112524
287,0000;1,70643;216,335;0,127404
286,0000;1,89075;217,973;0,142747
285,0000;2,10225;219,633;0,158512
284,0000;2,25194;221,326;0,174648
283,0000;2,43603;223,043;0,1912
282,0000;2,5648;224,775;0,207877
281,0000;2,68618;226,516;0,224694
280,0000;2,80377;228,269;0,241534
279,0000;2,84074;230,047;0,258427
278,0000;2,92564;231,837;0,275045
277,0000;3,02395;233,629;0,291484
276,0000;3,11258;235,398;0,307492
275,0000;3,13838;237,143;0,3231
274,0000;3,08872;238,853;0,338349
273,0000;3,05024;240,552;0,353269
272,0000;3,00995;242,252;0,367815
271,0000;2,91004;243,975;0,381795
270,0000;2,75369;245,721;0,395137
269,0000;2,62068;247,469;0,407671
268,0000;2,52945;249,205;0,419452
267,0000;2,38809;250,915;0,430392
266,0000;2,05074;252,602;0,440443
265,0000;1,66733;254,257;0,449609
264,0000;1,23969;255,872;0,457735
263,0000;1,0438;257,441;0,464978
262,0000;0,784108;258,951;0,47122
261,0000;0,44205;260,41;0,476375
260,0000;-0,0353221;261,775;0,480192
259,0000;-0,471893;263,025;0,482349
258,0000;-0,772439;264,129;0,482899
257,0000;-0,990338;265,092;0,481842
256,0000;-1,33016;265,915;0,478964
255,0000;-1,59091;266,593;0,474398
254,0000;-1,83001;267,148;0,468189
253,0000;-1,98516;267,597;0,460642
252,0000;-2,19709;267,966;0,452123
251,0000;-2,41095;268,256;0,442446
250,0000;-2,50484;268,469;0,431545
249,0000;-2,5885;268,612;0,419387
248,0000;-2,62801;268,707;0,406202
247,0000;-2,72282;268,776;0,392242
246,0000;-2,74918;268,848;0,377861
245,0000;-2,57232;268,94;0,363311
244,0000;-2,42641;269,075;0,348688
243,0000;-2,25035;269,276;0,334189
242,0000;-2,26867;269,572;0,319911
241,0000;-2,18086;269,986;0,306057
240,0000;-1,98832;270,536;0,2929
239,0000;-1,84175;271,228;0,28043
238,0000;-1,707;272,084;0,268932
237,0000;-1,6768;273,106;0,258504
236,0000;-1,49899;274,296;0,249284
235,0000;-1,18861;275,656;0,241385
234,0000;-1,00335;277,176;0,234926
233,0000;-0,658597;278,855;0,228513
232,0000;-0,448934;280,694;0,221824
231,0000;-0,276445;282,708;0,216478
230,0000;-0,165867;284,919;0,212563
229,0000;-0,170055;287,376;0,210229
228,0000;0,0899734;290,11;0,209675
227,0000;0,470628;293,138;0,210862
226,0000;0,687426;296,485;0,213986
225,0000;0,922488;300,181;0,222422
224,0000;1,15895;304,283;0,235575
223,0000;1,43673;308,841;0,251987
222,0000;1,7306;313,912;0,272123
221,0000;2,20109;319,533;0,295956
220,0000;2,43506;325,719;0,323515
219,0000;2,49843;332,449;0,35433
218,0000;2,42982;339,645;0,387555
217,0000;2,18656;347,262;0,422356
216,0000;2,04052;355,27;0,458376
215,0000;1,5383;363,687;0,495197
214,0000;0,950965;372,644;0,532934
213,0000;0,509916;382,441;0,571779
212,0000;-0,0455134;393,209;0,611514
211,0000;-0,443704;405,031;0,652203
210,0000;-0,798733;417,837;0,693597
209,0000;-1,03616;431,698;0,735955
208,0000;-1,20579;446,851;0,776502
207,0000;-1,20276;463,547;0,819031
206,0000;-0,595498;482,098;0,867811
205,0000;-0,660211;502,874;0,92419
204,0000;-0,147613;526,418;0,989797
203,0000;-0,745977;553,45;1,06679
202,0000;-0,767251;584,935;1,15777
201,0000;0,921237;622,129;1,2553
200,0000;3,14394;666,627;1,36036

##### Extended Information
[Comments]
Sample name
Comment
User
Division
Company;FZ rossendorf Biophysik

[Detailed Information]
Creation date;15.09.2020 14:29

Data array type;Linear data array * 3
Horizontal axis;Wavelength [nm]
Vertical axis(1);CD [mdeg]
Vertical axis(2);HT [V]
Vertical axis(3);Abs
Start;330 nm
End;200 nm
Data interval;1 nm
Data points;131     

[Measurement Information]
Instrument Name;Biophysik
Model Name;J-815
Serial No.;A022661168

Accessory;CDF-426S
Accessory S/N;A003561183
  Control Sonsor;Holder
  Monitor Sensor;Holder
  Start Mode;Keep target temperature +/-0.30 deg C while 5 seconds
  Cell Length;1 mm

Measurement date;15.09.2020 12:19

Photometric Mode;CD, HT, Abs
Measure Range;330 - 200 nm
Data pitch;1 nm
Sensitivity;Standard
D.I.T.;2 sec
Bandwidth;3.00 nm
Start Mode;Immediately
Scanning Speed;100 nm/min
Baseline Correction;Baseline
CD Detector;PMT
PMT Voltage;Auto
Accumulations;3

