TITLE;
DATA TYPE;
ORIGIN;JASCO
OWNER;
DATE;20/09/15
TIME;14:29:11
SPECTROMETER/DATA SYSTEM;
LOCALE;1031
RESOLUTION;
DELTAX;-1
XUNITS;NANOMETERS
YUNITS;CD [mdeg]
Y2UNITS;HT [V]
Y3UNITS;ABSORBANCE
FIRSTX;  330,0000
LASTX;  200,0000
NPOINTS;     131
FIRSTY;     0,06643
MAXY;     9,24757
MINY;    -5,96357
XYDATA
330,0000;0,0664332;197,072;-0,000200347
329,0000;0,042834;197,202;-0,000136753
328,0000;0,0541906;197,33;-7,72495E-005
327,0000;0,0608373;197,447;-1,03571E-005
326,0000;0,0558706;197,544;3,88556E-005
325,0000;0,0475896;197,606;5,90421E-005
324,0000;0,0912471;197,635;5,2907E-005
323,0000;0,0998652;197,661;3,56232E-006
322,0000;0,12431;197,745;2,61237E-005
321,0000;0,141182;197,906;0,00011472
320,0000;0,130999;198,118;0,000197577
319,0000;0,0944941;198,317;0,00025464
318,0000;0,055128;198,491;0,000342444
317,0000;0,0185216;198,633;0,000477416
316,0000;0,00615641;198,753;0,000549125
315,0000;0,00964305;198,854;0,000594379
314,0000;0,042217;198,933;0,000636137
313,0000;0,0720952;199,026;0,000680271
312,0000;0,0913834;199,178;0,000723348
311,0000;0,0781809;199,402;0,000804358
310,0000;0,0891637;199,674;0,000955558
309,0000;0,119246;199,952;0,00117517
308,0000;0,112982;200,22;0,00152091
307,0000;0,108947;200,482;0,00198045
306,0000;0,0790858;200,757;0,0025241
305,0000;0,154585;201,047;0,00311571
304,0000;0,158649;201,358;0,00383193
303,0000;0,187594;201,694;0,00484277
302,0000;0,202206;202,061;0,00620041
301,0000;0,221225;202,463;0,00795921
300,0000;0,246266;202,908;0,0101355
299,0000;0,280316;203,406;0,0128709
298,0000;0,34537;203,958;0,0162292
297,0000;0,389796;204,585;0,0203836
296,0000;0,482862;205,266;0,0252677
295,0000;0,585008;206,011;0,0308054
294,0000;0,753558;206,795;0,0372668
293,0000;0,904732;207,602;0,0445737
292,0000;1,11207;208,454;0,0527948
291,0000;1,3943;209,39;0,0615504
290,0000;1,6371;210,484;0,0708628
289,0000;1,90102;211,73;0,080685
288,0000;2,08571;213,056;0,0911632
287,0000;2,34711;214,399;0,102287
286,0000;2,63979;215,752;0,113935
285,0000;2,92568;217,121;0,12594
284,0000;3,0714;218,505;0,138054
283,0000;3,18259;219,886;0,150259
282,0000;3,28667;221,242;0,162047
281,0000;3,433;222,575;0,173583
280,0000;3,54898;223,892;0,184771
279,0000;3,61426;225,207;0,195647
278,0000;3,6411;226,533;0,206254
277,0000;3,59577;227,875;0,21685
276,0000;3,6026;229,221;0,22738
275,0000;3,59784;230,569;0,237846
274,0000;3,5552;231,907;0,248252
273,0000;3,52468;233,252;0,258594
272,0000;3,45712;234,613;0,268735
271,0000;3,35826;236,011;0,278509
270,0000;3,22101;237,453;0,287899
269,0000;3,04749;238,925;0,296849
268,0000;2,84552;240,431;0,305651
267,0000;2,60764;241,96;0,31424
266,0000;2,28443;243,513;0,322553
265,0000;2,02035;245,093;0,330746
264,0000;1,73492;246,667;0,338344
263,0000;1,50498;248,214;0,345297
262,0000;1,22713;249,71;0,35136
261,0000;0,778905;251,146;0,356229
260,0000;0,278724;252,502;0,359919
259,0000;-0,214532;253,775;0,362378
258,0000;-0,721937;254,933;0,363625
257,0000;-1,249;255,961;0,363412
256,0000;-1,93198;256,893;0,361945
255,0000;-2,55485;257,714;0,359236
254,0000;-3,13263;258,446;0,355323
253,0000;-3,74105;259,082;0,350203
252,0000;-4,34931;259,621;0,343896
251,0000;-4,83579;260,069;0,336251
250,0000;-5,29003;260,442;0,327436
249,0000;-5,60167;260,747;0,317373
248,0000;-5,87308;261,012;0,306407
247,0000;-5,96357;261,261;0,29478
246,0000;-5,90272;261,525;0,282882
245,0000;-5,74752;261,821;0,270975
244,0000;-5,53134;262,159;0,258994
243,0000;-5,28879;262,564;0,247141
242,0000;-5,01677;263,059;0,23543
241,0000;-4,74234;263,675;0,224194
240,0000;-4,43393;264,431;0,213713
239,0000;-4,14068;265,346;0,20414
238,0000;-3,7249;266,428;0,195577
237,0000;-3,30092;267,668;0,187974
236,0000;-2,84877;269,059;0,181353
235,0000;-2,38048;270,594;0,175733
234,0000;-2,04616;272,286;0,171505
233,0000;-1,64836;274,132;0,168711
232,0000;-1,21222;276,138;0,167594
231,0000;-0,920653;278,302;0,167546
230,0000;-0,496664;280,631;0,16517
229,0000;-0,275352;283,169;0,163975
228,0000;-0,0239604;285,932;0,164026
227,0000;0,350364;288,95;0,165391
226,0000;0,684305;292,223;0,168056
225,0000;1,00655;295,769;0,17525
224,0000;1,25522;299,604;0,185988
223,0000;1,46225;303,744;0,198489
222,0000;1,50919;308,192;0,212729
221,0000;1,65343;312,969;0,228601
220,0000;1,58316;318,062;0,245973
219,0000;1,52899;323,467;0,264651
218,0000;1,09537;329,153;0,284398
217,0000;0,475049;335,113;0,304857
216,0000;-0,0737457;341,356;0,326147
215,0000;-0,87754;347,916;0,348117
214,0000;-1,67119;354,893;0,370725
213,0000;-2,09785;362,569;0,394288
212,0000;-2,22401;371,055;0,418679
211,0000;-2,55109;380,388;0,443858
210,0000;-2,69564;390,474;0,469655
209,0000;-3,00666;401,289;0,495958
208,0000;-2,24214;412,97;0,522932
207,0000;-1,70602;425,629;0,550448
206,0000;-0,917801;439,452;0,578253
205,0000;0,124178;454,64;0,603379
204,0000;1,33804;471,571;0,633561
203,0000;2,88104;490,74;0,670651
202,0000;4,94638;512,728;0,716517
201,0000;7,51458;538,262;0,773837
200,0000;9,24757;568,242;0,845692

##### Extended Information
[Comments]
Sample name
Comment
User
Division
Company;FZ rossendorf Biophysik

[Detailed Information]
Creation date;15.09.2020 14:29

Data array type;Linear data array * 3
Horizontal axis;Wavelength [nm]
Vertical axis(1);CD [mdeg]
Vertical axis(2);HT [V]
Vertical axis(3);Abs
Start;330 nm
End;200 nm
Data interval;1 nm
Data points;131     

[Measurement Information]
Instrument Name;Biophysik
Model Name;J-815
Serial No.;A022661168

Accessory;CDF-426S
Accessory S/N;A003561183
  Control Sonsor;Holder
  Monitor Sensor;Holder
  Start Mode;Keep target temperature +/-0.30 deg C while 5 seconds
  Cell Length;1 mm

Measurement date;15.09.2020 12:19

Photometric Mode;CD, HT, Abs
Measure Range;330 - 200 nm
Data pitch;1 nm
Sensitivity;Standard
D.I.T.;2 sec
Bandwidth;3.00 nm
Start Mode;Immediately
Scanning Speed;100 nm/min
Baseline Correction;Baseline
CD Detector;PMT
PMT Voltage;Auto
Accumulations;3

