TITLE;
DATA TYPE;
ORIGIN;JASCO
OWNER;
DATE;20/09/15
TIME;14:29:11
SPECTROMETER/DATA SYSTEM;
LOCALE;1031
RESOLUTION;
DELTAX;-1
XUNITS;NANOMETERS
YUNITS;CD [mdeg]
Y2UNITS;HT [V]
Y3UNITS;ABSORBANCE
FIRSTX;  330,0000
LASTX;  200,0000
NPOINTS;     131
FIRSTY;     0,04231
MAXY;     7,12574
MINY;    -5,66074
XYDATA
330,0000;0,042307;197,093;8,2461E-005
329,0000;0,0571279;197,221;0,000106672
328,0000;0,0390793;197,35;0,00017805
327,0000;0,0047226;197,471;0,000296992
326,0000;-0,026885;197,57;0,000373977
325,0000;-0,0616664;197,636;0,000455449
324,0000;-0,00819804;197,663;0,0004096
323,0000;0,00197957;197,69;0,000373713
322,0000;0,0431213;197,774;0,000393306
321,0000;0,0625402;197,937;0,000525508
320,0000;0,0823954;198,149;0,000608035
319,0000;0,0938787;198,354;0,000728164
318,0000;0,0787999;198,522;0,000750329
317,0000;0,0353963;198,657;0,000796574
316,0000;0,014623;198,777;0,000861553
315,0000;0,0453018;198,881;0,000952062
314,0000;0,0842951;198,966;0,00105834
313,0000;0,105592;199,065;0,0011817
312,0000;0,107545;199,217;0,00122656
311,0000;0,0655131;199,437;0,00126654
310,0000;0,0607951;199,707;0,00138073
309,0000;0,0258092;199,985;0,00161043
308,0000;-0,010114;200,253;0,00194496
307,0000;-0,00298716;200,515;0,00240489
306,0000;0,00379334;200,787;0,00291028
305,0000;0,111636;201,08;0,00354292
304,0000;0,155617;201,394;0,00430077
303,0000;0,179309;201,735;0,00538233
302,0000;0,175683;202,102;0,0067273
301,0000;0,202522;202,499;0,008432
300,0000;0,254386;202,946;0,0106311
299,0000;0,278295;203,449;0,0134291
298,0000;0,341896;204,005;0,0168394
297,0000;0,351966;204,638;0,0210673
296,0000;0,469533;205,32;0,0259701
295,0000;0,568296;206,074;0,0316252
294,0000;0,781355;206,869;0,0382218
293,0000;0,95293;207,684;0,0456277
292,0000;1,179;208,53;0,0537833
291,0000;1,42183;209,459;0,0624503
290,0000;1,6608;210,548;0,0716863
289,0000;1,90445;211,795;0,0815203
288,0000;2,1111;213,129;0,0921102
287,0000;2,35121;214,478;0,103314
286,0000;2,65234;215,832;0,114976
285,0000;2,93257;217,201;0,126973
284,0000;3,12749;218,584;0,139081
283,0000;3,31689;219,961;0,15123
282,0000;3,39108;221,315;0,163004
281,0000;3,46806;222,652;0,174583
280,0000;3,55735;223,973;0,185815
279,0000;3,64153;225,297;0,19682
278,0000;3,7646;226,629;0,207506
277,0000;3,77548;227,976;0,218163
276,0000;3,79258;229,331;0,228797
275,0000;3,75642;230,689;0,239394
274,0000;3,71964;232,034;0,249896
273,0000;3,65648;233,389;0,260361
272,0000;3,6178;234,757;0,270601
271,0000;3,48142;236,166;0,280515
270,0000;3,34325;237,616;0,290015
269,0000;3,17963;239,088;0,298968
268,0000;3,05726;240,592;0,307732
267,0000;2,85511;242,112;0,31622
266,0000;2,59653;243,661;0,324481
265,0000;2,31334;245,231;0,332546
264,0000;1,99114;246,802;0,340094
263,0000;1,69801;248,35;0,347069
262,0000;1,28852;249,843;0,353091
261,0000;0,801568;251,279;0,357956
260,0000;0,315019;252,636;0,361649
259,0000;-0,150273;253,908;0,364103
258,0000;-0,587921;255,065;0,365336
257,0000;-1,12037;256,099;0,365197
256,0000;-1,79538;257,022;0,363619
255,0000;-2,41832;257,836;0,360809
254,0000;-3,07319;258,561;0,35681
253,0000;-3,66319;259,195;0,351673
252,0000;-4,29127;259,728;0,345276
251,0000;-4,79767;260,173;0,337601
250,0000;-5,20773;260,536;0,328655
249,0000;-5,45721;260,842;0,318609
248,0000;-5,66074;261,109;0,307653
247,0000;-5,65723;261,359;0,296052
246,0000;-5,61638;261,624;0,284162
245,0000;-5,46106;261,914;0,272179
244,0000;-5,27314;262,254;0,260218
243,0000;-5,07308;262,659;0,248371
242,0000;-4,83569;263,159;0,236728
241,0000;-4,57934;263,775;0,225496
240,0000;-4,32599;264,533;0,215048
239,0000;-3,93377;265,452;0,205521
238,0000;-3,59897;266,531;0,196907
237,0000;-3,20416;267,772;0,189318
236,0000;-2,79702;269,161;0,182686
235,0000;-2,34715;270,697;0,177069
234,0000;-1,97832;272,395;0,172918
233,0000;-1,5709;274,246;0,170194
232,0000;-1,18895;276,262;0,169191
231,0000;-0,895783;278,426;0,168928
230,0000;-0,550733;280,756;0,166557
229,0000;-0,205688;283,288;0,165295
228,0000;0,223296;286,057;0,165398
227,0000;0,760144;289,084;0,166857
226,0000;1,05143;292,37;0,169641
225,0000;1,141;295,926;0,17694
224,0000;1,35523;299,772;0,187775
223,0000;1,41322;303,93;0,200456
222,0000;1,62531;308,405;0,214955
221,0000;1,7744;313,22;0,231192
220,0000;1,76956;318,352;0,248939
219,0000;1,5994;323,802;0,268034
218,0000;1,15963;329,544;0,288286
217,0000;0,458194;335,576;0,309401
216,0000;-0,0599945;341,9;0,331404
215,0000;-0,918997;348,553;0,354173
214,0000;-1,64897;355,651;0,377801
213,0000;-2,118;363,461;0,402457
212,0000;-2,28126;372,101;0,428048
211,0000;-2,3761;381,604;0,454473
210,0000;-2,32544;391,904;0,481802
209,0000;-2,233;402,992;0,50997
208,0000;-1,96574;414,995;0,539035
207,0000;-1,55902;428,036;0,568858
206,0000;-0,249692;442,335;0,598269
205,0000;0,541296;458,129;0,627184
204,0000;2,07356;475,81;0,661916
203,0000;3,62364;495,919;0,704516
202,0000;4,56673;519,118;0,75719
201,0000;5,40575;546,211;0,822817
200,0000;7,12574;578,249;0,904958

##### Extended Information
[Comments]
Sample name
Comment
User
Division
Company;FZ rossendorf Biophysik

[Detailed Information]
Creation date;15.09.2020 14:29

Data array type;Linear data array * 3
Horizontal axis;Wavelength [nm]
Vertical axis(1);CD [mdeg]
Vertical axis(2);HT [V]
Vertical axis(3);Abs
Start;330 nm
End;200 nm
Data interval;1 nm
Data points;131     

[Measurement Information]
Instrument Name;Biophysik
Model Name;J-815
Serial No.;A022661168

Accessory;CDF-426S
Accessory S/N;A003561183
  Control Sonsor;Holder
  Monitor Sensor;Holder
  Start Mode;Keep target temperature +/-0.30 deg C while 5 seconds
  Cell Length;1 mm

Measurement date;15.09.2020 12:19

Photometric Mode;CD, HT, Abs
Measure Range;330 - 200 nm
Data pitch;1 nm
Sensitivity;Standard
D.I.T.;2 sec
Bandwidth;3.00 nm
Start Mode;Immediately
Scanning Speed;100 nm/min
Baseline Correction;Baseline
CD Detector;PMT
PMT Voltage;Auto
Accumulations;3

