TITLE;
DATA TYPE;
ORIGIN;JASCO
OWNER;
DATE;20/09/15
TIME;14:29:11
SPECTROMETER/DATA SYSTEM;
LOCALE;1031
RESOLUTION;
DELTAX;-1
XUNITS;NANOMETERS
YUNITS;CD [mdeg]
Y2UNITS;HT [V]
Y3UNITS;ABSORBANCE
FIRSTX;  330,0000
LASTX;  200,0000
NPOINTS;     131
FIRSTY;    -0,01094
MAXY;     2,78760
MINY;    -2,35594
XYDATA
330,0000;-0,0109436;197,139;0,000673344
329,0000;-0,0170873;197,267;0,000709165
328,0000;-0,00546926;197,397;0,000789581
327,0000;-0,00170898;197,514;0,000859574
326,0000;-0,045252;197,612;0,000930952
325,0000;-0,0380468;197,676;0,00096453
324,0000;-0,0480133;197,708;0,000998702
323,0000;-0,0221659;197,737;0,000984519
322,0000;-0,0168615;197,823;0,00103136
321,0000;0,0475845;197,985;0,00113968
320,0000;0,0370041;198,2;0,00126284
319,0000;0,0410034;198,403;0,00136384
318,0000;0,0356842;198,575;0,0014399
317,0000;0,00921783;198,714;0,00153186
316,0000;0,00365702;198,833;0,0015851
315,0000;-0,023996;198,938;0,00168491
314,0000;-0,0354314;199,02;0,00175847
313,0000;-0,0168248;199,116;0,00184172
312,0000;-0,0174428;199,265;0,00184911
311,0000;0,0107346;199,489;0,00193328
310,0000;0,0410385;199,763;0,00211641
309,0000;0,0714976;200,046;0,00239869
308,0000;0,0522095;200,316;0,00277036
307,0000;0,0361694;200,578;0,00322099
306,0000;-0,00693461;200,848;0,00370501
305,0000;0,0689143;201,147;0,00441285
304,0000;0,0650457;201,476;0,00536148
303,0000;0,0917028;201,837;0,00670329
302,0000;0,0906713;202,22;0,00825158
301,0000;0,122256;202,64;0,0102479
300,0000;0,129284;203,113;0,0127898
299,0000;0,162502;203,648;0,0160077
298,0000;0,211104;204,248;0,0199886
297,0000;0,258242;204,927;0,0248204
296,0000;0,334083;205,667;0,030474
295,0000;0,434902;206,506;0,0372354
294,0000;0,618424;207,403;0,0451472
293,0000;0,78151;208,35;0,0542731
292,0000;0,899732;209,363;0,0645914
